,epoch,loss,accuracy,precision,recall,F1
0,0,0.08634980022907257,0.9774875044822693,0.9470937848091125,0.8003392219543457,0.8675541281700134
1,10,0.07437801361083984,0.9772999882698059,0.9377896189689636,0.8078354597091675,0.8679752945899963
2,20,0.09868358820676804,0.9737250208854675,0.9253687858581543,0.8003268241882324,0.8583176136016846
3,30,0.0734330266714096,0.9779437780380249,0.8971307873725891,0.8463341593742371,0.8709924817085266
4,40,0.07595578581094742,0.9768000245094299,0.9427106380462646,0.7767902612686157,0.8517453074455261
5,50,0.0915941596031189,0.9729250073432922,0.9144293069839478,0.7925767302513123,0.8491539359092712
6,60,0.06909032166004181,0.9780937433242798,0.8947506546974182,0.8776469230651855,0.8861162662506104
7,70,0.07084748148918152,0.9783687591552734,0.9210859537124634,0.8484612703323364,0.8832833170890808
8,80,0.07406564801931381,0.9783437252044678,0.9192277193069458,0.8440902829170227,0.8800581693649292
9,90,0.08153948187828064,0.977524995803833,0.9520618319511414,0.8016331195831299,0.8703956604003906
10,100,0.1136389970779419,0.9714187383651733,0.9429758787155151,0.7308483123779297,0.823470413684845
11,110,0.06727749854326248,0.9799625277519226,0.9393894672393799,0.842803418636322,0.8884791135787964
12,120,0.11562488228082657,0.9688125252723694,0.9499216079711914,0.7118522524833679,0.8138337731361389
13,130,0.09209557622671127,0.9756187796592712,0.9536871314048767,0.7878418564796448,0.8628677725791931
14,140,0.0828012004494667,0.9761562347412109,0.9476547837257385,0.7833197116851807,0.857686460018158
15,150,0.08042272925376892,0.9756062626838684,0.910427987575531,0.8330250382423401,0.8700083494186401
16,160,0.06925243139266968,0.980162501335144,0.9289625883102417,0.8397454023361206,0.8821038603782654
17,170,0.09051746875047684,0.9738374948501587,0.9297097325325012,0.7867613434791565,0.8522831201553345
18,180,0.07009820640087128,0.9801812767982483,0.9409846067428589,0.8423707485198975,0.8889511823654175
19,190,0.09214995801448822,0.9748687744140625,0.9393616914749146,0.7777627110481262,0.8509581089019775
20,200,0.07597339153289795,0.9781687259674072,0.8988125324249268,0.8543137907981873,0.8759983777999878
21,210,0.06580536812543869,0.9806562662124634,0.9254699945449829,0.8554582595825195,0.889087975025177
22,220,0.10161906480789185,0.9719125032424927,0.9356813430786133,0.7496137022972107,0.8323759436607361
23,230,0.08356723189353943,0.975668728351593,0.9029715061187744,0.8201032876968384,0.8595446944236755
24,240,0.08281201124191284,0.9755874872207642,0.9278560280799866,0.8069290518760681,0.8631777763366699
25,250,0.08290784060955048,0.9762874841690063,0.9373140335083008,0.8327947854995728,0.88196861743927
26,260,0.08746273815631866,0.9776750206947327,0.9414452314376831,0.7943738102912903,0.861678957939148
27,270,0.10120631754398346,0.972281277179718,0.9567283987998962,0.7492458820343018,0.8403699994087219
28,280,0.07021628320217133,0.9795125126838684,0.9518612623214722,0.8286048769950867,0.8859667778015137
29,290,0.10276274383068085,0.9719062447547913,0.9081264138221741,0.7816305160522461,0.8401437401771545
30,300,0.07663420587778091,0.9778687357902527,0.907833456993103,0.8488808274269104,0.8773679137229919
31,310,0.11104397475719452,0.9708374738693237,0.9497101902961731,0.7508050799369812,0.838624894618988
32,320,0.10526955127716064,0.9732812643051147,0.9495404958724976,0.7519035339355469,0.8392434120178223
33,330,0.11263737827539444,0.9691625237464905,0.9092758893966675,0.7351247668266296,0.8129785656929016
34,340,0.08877672255039215,0.9764000177383423,0.9342606067657471,0.8269124627113342,0.8773149847984314
35,350,0.06557933986186981,0.9806562662124634,0.9297022223472595,0.857525646686554,0.8921564817428589
36,360,0.08000712096691132,0.9769999980926514,0.9425466060638428,0.7948311567306519,0.8624093532562256
37,370,0.15167470276355743,0.9600687623023987,0.9400578141212463,0.6370183229446411,0.7594230771064758
38,380,0.1785202920436859,0.9582187533378601,0.9321979284286499,0.5898339748382568,0.7225104570388794
39,390,0.1371246576309204,0.9636812210083008,0.9216145873069763,0.6930100917816162,0.7911289930343628
40,400,0.08003441989421844,0.9768875241279602,0.930357038974762,0.8220092058181763,0.8728335499763489
41,410,0.0788893923163414,0.9755625128746033,0.9135701656341553,0.8173537254333496,0.8627877831459045
42,420,0.11924545466899872,0.9713624715805054,0.9417828917503357,0.7354711890220642,0.8259382843971252
43,430,0.08565273880958557,0.9761437773704529,0.9434072971343994,0.7820263504981995,0.8551698327064514
44,440,0.08176784217357635,0.9771562218666077,0.9408597946166992,0.8146038055419922,0.8731915354728699
45,450,0.09857367724180222,0.9735687375068665,0.9517969489097595,0.753150463104248,0.8409013152122498
46,460,0.08012507855892181,0.9766812324523926,0.9364696145057678,0.7912064790725708,0.8577311038970947
47,470,0.07195989042520523,0.979393720626831,0.9362894892692566,0.8415025472640991,0.8863691687583923
48,480,0.09404882788658142,0.973243772983551,0.9313378930091858,0.7861858606338501,0.8526282906532288
