,epoch,loss,accuracy,precision,recall,F1
0,0,0.05326559394598007,0.9845250248908997,0.9213606119155884,0.7496508955955505,0.826683521270752
1,10,0.04362661391496658,0.9872750043869019,0.8791255950927734,0.8379408717155457,0.8580393195152283
2,20,0.0469437912106514,0.9865875244140625,0.9008505344390869,0.8478956818580627,0.8735713362693787
3,30,0.05048801377415657,0.9872812628746033,0.9145798087120056,0.8009957075119019,0.8540277481079102
4,40,0.04772568494081497,0.9876124858856201,0.9276171326637268,0.779229998588562,0.8469734191894531
5,50,0.10130631923675537,0.9769312739372253,0.9360345602035522,0.5738242268562317,0.71148282289505
6,60,0.0530589334666729,0.9848499894142151,0.869416356086731,0.7789708375930786,0.8217122554779053
7,70,0.08688971400260925,0.980287492275238,0.9415855407714844,0.5832854509353638,0.7203404903411865
8,80,0.12328751385211945,0.9764062762260437,0.9610552787780762,0.5137676000595093,0.6695842146873474
9,90,0.05131261795759201,0.9861624836921692,0.935295045375824,0.7719008326530457,0.84577876329422
10,100,0.08747658878564835,0.9787999987602234,0.9238537549972534,0.602714478969574,0.7295055985450745
11,110,0.05109618976712227,0.986762523651123,0.9046264290809631,0.8031370639801025,0.8508661389350891
12,120,0.050214774906635284,0.9862124919891357,0.8926625847816467,0.7839054465293884,0.8347565531730652
13,130,0.03915507346391678,0.9891250133514404,0.9568950533866882,0.7851905226707458,0.8625809550285339
14,140,0.05145573616027832,0.9863937497138977,0.8771234154701233,0.8255829215049744,0.8505731225013733
15,150,0.05454053357243538,0.9842374920845032,0.8944586515426636,0.749865710735321,0.8158048391342163
16,160,0.05215749144554138,0.9849749803543091,0.9165639877319336,0.7295782566070557,0.8124512434005737
17,170,0.0825810432434082,0.979562520980835,0.9634122252464294,0.6149619221687317,0.750724196434021
18,180,0.054548732936382294,0.9852250218391418,0.9152036309242249,0.7348463535308838,0.8151681423187256
19,190,0.052186060696840286,0.9857000112533569,0.9233168363571167,0.7291032671928406,0.8147968649864197
20,200,0.09010495990514755,0.9776124954223633,0.9491661787033081,0.586613655090332,0.7250959277153015
21,210,0.04485311359167099,0.9874125123023987,0.8838878870010376,0.845148503780365,0.8640842437744141
22,220,0.0666307583451271,0.9831312298774719,0.890841007232666,0.7611664533615112,0.8209143280982971
23,230,0.04766184091567993,0.9850437641143799,0.845107913017273,0.8239715695381165,0.8344058990478516
24,240,0.05071500688791275,0.9867812395095825,0.9417627453804016,0.726190447807312,0.8200458884239197
25,250,0.04740770906209946,0.9874749779701233,0.9387908577919006,0.7487271428108215,0.8330556750297546
26,260,0.03217722475528717,0.9907437562942505,0.9407713413238525,0.8489158749580383,0.8924863934516907
27,270,0.045983947813510895,0.9859062433242798,0.8828188180923462,0.7811784744262695,0.8288944363594055
28,280,0.04510984942317009,0.9878374934196472,0.9381316900253296,0.798904538154602,0.8629384636878967
29,290,0.05079382658004761,0.9852562546730042,0.9024096131324768,0.7778787612915039,0.8355295658111572
30,300,0.08688683062791824,0.9807062745094299,0.968882143497467,0.6636932492256165,0.7877621054649353
31,310,0.03674807399511337,0.9900187253952026,0.920250654220581,0.8617148995399475,0.8900214433670044
32,320,0.05482899025082588,0.9851812720298767,0.8924387693405151,0.8109350204467773,0.8497369885444641
33,330,0.054633475840091705,0.9871875047683716,0.9346543550491333,0.7924842834472656,0.8577179312705994
34,340,0.05677419155836105,0.9859687685966492,0.9533079862594604,0.7554245591163635,0.8429080843925476
35,350,0.05357571318745613,0.9863312244415283,0.9374305009841919,0.7951409220695496,0.8604428768157959
36,360,0.053872037678956985,0.9860687255859375,0.9389599561691284,0.746408224105835,0.8316847085952759
37,370,0.047565072774887085,0.9865124821662903,0.8777536153793335,0.8367902636528015,0.8567826747894287
38,380,0.04057125747203827,0.9889875054359436,0.9450682401657104,0.7911785840988159,0.8613035082817078
39,390,0.044802259653806686,0.9873937368392944,0.902033269405365,0.8091750741004944,0.8530847430229187
40,400,0.04484091326594353,0.9878187775611877,0.9232763051986694,0.780227780342102,0.8457459211349487
41,410,0.052674777805805206,0.9850437641143799,0.9314091205596924,0.744620144367218,0.8276060819625854
42,420,0.0475543811917305,0.9866124987602234,0.9041585326194763,0.78196120262146,0.8386318683624268
43,430,0.04939248785376549,0.986762523651123,0.9295454621315002,0.7727395296096802,0.8439204096794128
44,440,0.05241278558969498,0.9860937595367432,0.9182930588722229,0.7623232007026672,0.8330707550048828
45,450,0.058000773191452026,0.9840124845504761,0.9185632467269897,0.7448838949203491,0.8226567506790161
46,460,0.053824104368686676,0.9857125282287598,0.8666773438453674,0.788439154624939,0.8257090449333191
47,470,0.050436533987522125,0.9880187511444092,0.9267476201057434,0.8267363905906677,0.8738899230957031
48,480,0.05529538914561272,0.9854062795639038,0.9588080644607544,0.7225891947746277,0.8241055011749268
49,490,0.05868014693260193,0.9850437641143799,0.9293546676635742,0.7210599780082703,0.8120631575584412
50,500,0.07764972001314163,0.9815875291824341,0.9036075472831726,0.6597909331321716,0.7626872658729553
51,510,0.07770352065563202,0.9795374870300293,0.9084432125091553,0.6917926669120789,0.7854520678520203
52,520,0.07334733009338379,0.9836687445640564,0.9380937814712524,0.734845757484436,0.8241233229637146
53,530,0.055623672902584076,0.985393762588501,0.9158208966255188,0.775825023651123,0.8400301337242126
54,540,0.05383343622088432,0.9876624941825867,0.921005368232727,0.8097869157791138,0.8618227243423462
55,550,0.04928434640169144,0.9861562252044678,0.9601728320121765,0.7184424996376038,0.8219023942947388
56,560,0.06678804755210876,0.9846125245094299,0.9320823550224304,0.7321941256523132,0.8201344013214111
57,570,0.055076174437999725,0.9863312244415283,0.93404221534729,0.7584997415542603,0.8371677398681641
58,580,0.04173569008708,0.9897000193595886,0.932900071144104,0.822989821434021,0.8745049834251404
59,590,0.06794898957014084,0.9845187664031982,0.9625779390335083,0.710758626461029,0.8177202939987183
60,600,0.04734686762094498,0.9867249727249146,0.9396303296089172,0.7581064701080322,0.8391640782356262
61,610,0.051832668483257294,0.9860812425613403,0.9489243030548096,0.7509747743606567,0.8384241461753845
62,620,0.04529019445180893,0.988156259059906,0.9237056970596313,0.8024227023124695,0.858803391456604
63,630,0.06216658279299736,0.9858687520027161,0.9393430352210999,0.7221983075141907,0.8165814876556396
64,640,0.05030243843793869,0.9859374761581421,0.9023354649543762,0.7698202729225159,0.8308270573616028
65,650,0.053050726652145386,0.9854687452316284,0.9434447288513184,0.7180992364883423,0.8154908418655396
66,660,0.052654068917036057,0.9850500226020813,0.9487056732177734,0.7413836121559143,0.8323286175727844
67,670,0.04398919641971588,0.9875187277793884,0.9441023468971252,0.7844398021697998,0.856897234916687
68,680,0.04516047611832619,0.9880437254905701,0.9436596632003784,0.7877473831176758,0.8586835861206055
69,690,0.0376996174454689,0.9896812438964844,0.9111173748970032,0.8634844422340393,0.8866615891456604
70,700,0.03436293825507164,0.991293728351593,0.9063571095466614,0.8801634311676025,0.893068253993988
71,710,0.04055210202932358,0.9886187314987183,0.9397013783454895,0.8218813538551331,0.8768512606620789
72,720,0.0632004663348198,0.9834374785423279,0.9286940097808838,0.730755090713501,0.8179194927215576
73,730,0.05065832659602165,0.9869499802589417,0.9281125664710999,0.789487361907959,0.8532058596611023
74,740,0.043630413711071014,0.9884750247001648,0.9177286624908447,0.8100526928901672,0.8605355024337769
75,750,0.04508192837238312,0.9879875183105469,0.9506118297576904,0.8024891018867493,0.8702929615974426
