,epoch,loss,accuracy,precision,recall,F1
33,330,0.13182027637958527,0.9566437602043152,0.8022404909133911,0.7079830765724182,0.7521703243255615
34,340,0.1525789052248001,0.9489562511444092,0.8460165858268738,0.5955162048339844,0.6990011930465698
35,350,0.11818677186965942,0.961775004863739,0.8408326506614685,0.7512943148612976,0.7935457229614258
36,360,0.11376138031482697,0.9589812755584717,0.7891059517860413,0.754310667514801,0.7713161110877991
37,370,0.13675305247306824,0.9551937580108643,0.863270103931427,0.6499210000038147,0.7415552139282227
38,380,0.12427099794149399,0.9552500247955322,0.8016566038131714,0.7046900391578674,0.7500523328781128
39,390,0.12423203140497208,0.9561750292778015,0.7993418574333191,0.7264807224273682,0.7611716389656067
40,400,0.12806031107902527,0.9547749757766724,0.7926992177963257,0.7250080108642578,0.7573440670967102
41,410,0.1268925666809082,0.9630125164985657,0.8559277653694153,0.7420920133590698,0.7949552536010742
42,420,0.13393378257751465,0.9529812335968018,0.8266077041625977,0.6571027040481567,0.7321727275848389
43,430,0.12258747965097427,0.9563249945640564,0.7684946060180664,0.7496422529220581,0.7589513063430786
44,440,0.1691940575838089,0.946706235408783,0.8251898288726807,0.5574331283569336,0.6653847694396973
45,450,0.1145954355597496,0.9565562605857849,0.7363805770874023,0.813646674156189,0.7730877995491028
46,460,0.1430378258228302,0.9518812298774719,0.859798789024353,0.6093183159828186,0.7132053971290588
47,470,0.13306573033332825,0.9544875025749207,0.8268851041793823,0.6598134636878967,0.7339617013931274
48,480,0.13023921847343445,0.9553499817848206,0.8519876599311829,0.6556987762451172,0.7410656213760376
49,490,0.1670575886964798,0.9501624703407288,0.8479785919189453,0.5921748280525208,0.6973584294319153
50,500,0.156296044588089,0.9480687379837036,0.8421679735183716,0.5580477714538574,0.6712822318077087
51,510,0.17975999414920807,0.9443937540054321,0.8083527088165283,0.5044938921928406,0.6212591528892517
52,520,0.12341155856847763,0.9557437300682068,0.7841448783874512,0.7168352007865906,0.7489808201789856
53,530,0.12538744509220123,0.955762505531311,0.813208818435669,0.6684030294418335,0.7337296605110168
54,540,0.1426544487476349,0.9576437473297119,0.871806800365448,0.6338371634483337,0.7340162396430969
55,550,0.15163004398345947,0.9494312405586243,0.8208967447280884,0.636555552482605,0.7170683145523071
56,560,0.11882613599300385,0.962024986743927,0.8438518643379211,0.7416666746139526,0.789466381072998
57,570,0.13223734498023987,0.9569374918937683,0.8614299893379211,0.6401558518409729,0.7344894409179688
58,580,0.15402041375637054,0.9527937769889832,0.8544909954071045,0.630578875541687,0.7256547212600708
59,590,0.12931735813617706,0.9537437558174133,0.8014804124832153,0.6964687705039978,0.7452937960624695
60,600,0.11057158559560776,0.9606562256813049,0.8430600166320801,0.7009007930755615,0.7654358148574829
61,610,0.1119353175163269,0.9593687653541565,0.7778844833374023,0.8002766370773315,0.7889217138290405
62,620,0.1406451314687729,0.9548937678337097,0.8898794054985046,0.5791018009185791,0.7016165852546692
63,630,0.12918269634246826,0.9565187692642212,0.7986677289009094,0.6990191340446472,0.7455283999443054
64,640,0.15287528932094574,0.9532374739646912,0.8211566805839539,0.5941770076751709,0.6894662380218506
65,650,0.15444914996623993,0.9476749897003174,0.8775253295898438,0.6023361682891846,0.7143442034721375
66,660,0.12743926048278809,0.9583625197410583,0.8336276412010193,0.7202161550521851,0.772783100605011
67,670,0.1290525645017624,0.9553312659263611,0.8531907796859741,0.6498610377311707,0.7377729415893555
68,680,0.11437483131885529,0.9575124979019165,0.7731496095657349,0.7921766638755798,0.7825475335121155
69,690,0.11342237889766693,0.960868775844574,0.7849988341331482,0.7432730197906494,0.763566255569458
70,700,0.17690935730934143,0.9479562640190125,0.8439047336578369,0.5698758959770203,0.6803331971168518
71,710,0.13743939995765686,0.9559500217437744,0.8195100426673889,0.6468603014945984,0.7230213284492493
72,720,0.1199256181716919,0.9561750292778015,0.8553431630134583,0.6438755989074707,0.7346954345703125
73,730,0.13488534092903137,0.9563875198364258,0.8492735028266907,0.6336627006530762,0.7257937788963318
74,740,0.15048520267009735,0.951324999332428,0.7797662615776062,0.6136820912361145,0.6868264675140381
75,750,0.14603815972805023,0.9546250104904175,0.8570606112480164,0.6536411046981812,0.7416554093360901
76,760,0.13244284689426422,0.9528437256813049,0.753788948059082,0.7337222695350647,0.7436202764511108
77,770,0.12729860842227936,0.9547187685966492,0.7980960607528687,0.7184242606163025,0.7561674118041992
78,780,0.13447356224060059,0.9559624791145325,0.838049054145813,0.6402250528335571,0.7259005308151245
79,790,0.10533531755208969,0.9629499912261963,0.8574574589729309,0.704572319984436,0.7735329866409302
80,800,0.12539952993392944,0.9563875198364258,0.8166570067405701,0.6733995079994202,0.738141655921936
81,810,0.11603603512048721,0.9586374759674072,0.754755973815918,0.7693369388580322,0.7619767189025879
82,820,0.10320188850164413,0.9677187204360962,0.8404601216316223,0.7705848217010498,0.8040071725845337
83,830,0.1271885335445404,0.9571874737739563,0.8191338181495667,0.6573137640953064,0.7293559908866882
84,840,0.1373252123594284,0.9542250037193298,0.8625710010528564,0.6579412817955017,0.7464866638183594
85,850,0.12772798538208008,0.9570937752723694,0.8163380026817322,0.6406043767929077,0.7178729176521301
86,860,0.11740893125534058,0.9639812707901001,0.8623425960540771,0.7058241963386536,0.7762723565101624
87,870,0.11250227689743042,0.9632687568664551,0.8457881808280945,0.7357646226882935,0.7869494557380676
88,880,0.11278698593378067,0.9624624848365784,0.8353002667427063,0.6986181139945984,0.7608695030212402
89,890,0.14680346846580505,0.9540625214576721,0.8319039344787598,0.573032021522522,0.6786182522773743
90,900,0.10736668109893799,0.9616812467575073,0.8482030034065247,0.7358941435813904,0.7880674004554749
91,910,0.1115192398428917,0.9618750214576721,0.8166021704673767,0.705222487449646,0.756836473941803
92,920,0.13075801730155945,0.9577999711036682,0.8548220992088318,0.6626465916633606,0.746565580368042
93,930,0.132890522480011,0.9536062479019165,0.8831250667572021,0.5713315010070801,0.6938085556030273
94,940,0.11839590221643448,0.9582687616348267,0.8054724335670471,0.784210205078125,0.7946991324424744
95,950,0.11283334344625473,0.9602437615394592,0.7985715270042419,0.7209824919700623,0.7577961087226868
96,960,0.13259123265743256,0.957587480545044,0.8560552000999451,0.6485477685928345,0.7379923462867737
97,970,0.1297980546951294,0.9546687602996826,0.830369234085083,0.6312105655670166,0.7172209620475769
98,980,0.14238902926445007,0.953000009059906,0.8394936323165894,0.6627799272537231,0.7407432794570923
99,990,0.10688301175832748,0.965862512588501,0.868087887763977,0.7342314124107361,0.7955685257911682
