,epoch,loss,accuracy,precision,recall,F1
65,650,0.08882024139165878,0.9756937623023987,0.941300094127655,0.8014315962791443,0.8657530546188354
66,660,0.09935730695724487,0.9734812378883362,0.9534921646118164,0.7615923881530762,0.846806526184082
67,670,0.07454308122396469,0.9774500131607056,0.9103919267654419,0.8427534699440002,0.8752678632736206
68,680,0.10367940366268158,0.971637487411499,0.961325466632843,0.7274360060691833,0.8281841278076172
69,690,0.09571491926908493,0.9751187562942505,0.9591601490974426,0.7833050489425659,0.8623586297035217
70,700,0.09832490980625153,0.9721375107765198,0.9060531258583069,0.7759715914726257,0.8359823226928711
71,710,0.07568518072366714,0.976493775844574,0.8886710405349731,0.8539325594902039,0.8709555268287659
72,720,0.07896041125059128,0.9778125286102295,0.9386532306671143,0.8111202120780945,0.8702390193939209
73,730,0.07155898213386536,0.9783437252044678,0.9276853203773499,0.8301631212234497,0.8762190341949463
74,740,0.0984480157494545,0.9728875160217285,0.9221703410148621,0.790959358215332,0.8515400290489197
75,750,0.10277034342288971,0.9714937210083008,0.9115231037139893,0.7812297940254211,0.8413620591163635
76,760,0.09163018316030502,0.9753437638282776,0.940197229385376,0.7889962792396545,0.8579862713813782
77,770,0.07142430543899536,0.9796937704086304,0.9339882135391235,0.8416040539741516,0.8853927850723267
78,780,0.0845387801527977,0.9760812520980835,0.9098313450813293,0.8305151462554932,0.8683658242225647
79,790,0.06612015515565872,0.980525016784668,0.938145101070404,0.845671534538269,0.8895114064216614
80,800,0.07959059625864029,0.9761062264442444,0.9247415661811829,0.8156237602233887,0.8667619228363037
81,810,0.0782715305685997,0.9787999987602234,0.9276063442230225,0.8314753770828247,0.8769141435623169
82,820,0.07950106263160706,0.9773250222206116,0.9450864791870117,0.8213862180709839,0.878905177116394
83,830,0.10661224275827408,0.9702437520027161,0.9343834519386292,0.7282284498214722,0.8185248374938965
84,840,0.05849819257855415,0.9831374883651733,0.9233015775680542,0.8760390877723694,0.8990495800971985
85,850,0.09652157127857208,0.9738249778747559,0.9244372844696045,0.7797667384147644,0.8459614515304565
86,860,0.09204189479351044,0.976687490940094,0.9600692987442017,0.7908908128738403,0.8673070073127747
87,870,0.08671068400144577,0.9743375182151794,0.8932758569717407,0.8142020106315613,0.8519080281257629
88,880,0.08246677368879318,0.9753312468528748,0.9107494354248047,0.8428788185119629,0.8755006790161133
89,890,0.06645656377077103,0.9807812571525574,0.9318920373916626,0.8500896692276001,0.8891133069992065
90,900,0.08183065056800842,0.9778875112533569,0.9357460141181946,0.8224985003471375,0.8754751682281494
91,910,0.07505655288696289,0.9793999791145325,0.9302713871002197,0.845935583114624,0.8861013650894165
92,920,0.08195728063583374,0.9773062467575073,0.9547250866889954,0.7816698551177979,0.8595739006996155
93,930,0.0647771880030632,0.9819187521934509,0.9431579113006592,0.8544377088546753,0.8966084122657776
94,940,0.0706937313079834,0.9793499708175659,0.9390205144882202,0.8231809139251709,0.8772933483123779
95,950,0.0760691910982132,0.9778937697410583,0.9104834198951721,0.8513238430023193,0.879910409450531
96,960,0.09061335027217865,0.9745062589645386,0.9234921336174011,0.8096800446510315,0.8628492951393127
97,970,0.0783231109380722,0.9771249890327454,0.9303577542304993,0.8306660652160645,0.8776901364326477
98,980,0.06376250833272934,0.9814437627792358,0.9295060038566589,0.8628454208374023,0.8949360847473145
99,990,0.0798090323805809,0.9786812663078308,0.9511557221412659,0.7992485761642456,0.8686105608940125
