,epoch,loss,accuracy,precision,recall,F1
20,200,0.060334425419569016,0.9840750098228455,0.9166411757469177,0.7494997382164001,0.8246869444847107
21,210,0.05373486876487732,0.9853500127792358,0.8993340730667114,0.7741634249687195,0.8320676684379578
22,220,0.054435085505247116,0.9844874739646912,0.8797867298126221,0.7580398321151733,0.8143882751464844
23,230,0.05547351390123367,0.9855437278747559,0.9219170808792114,0.7980421781539917,0.8555188179016113
24,240,0.0549330897629261,0.9846500158309937,0.9302245378494263,0.7241193652153015,0.8143332004547119
25,250,0.03589379042387009,0.9904875159263611,0.939018726348877,0.8432244658470154,0.8885471224784851
26,260,0.050310902297496796,0.9864687323570251,0.9272779226303101,0.7971316576004028,0.8572934865951538
27,270,0.054133228957653046,0.9856374859809875,0.9344421625137329,0.7869732975959778,0.8543910384178162
28,280,0.04025621712207794,0.9888062477111816,0.9318034648895264,0.8081289529800415,0.8655708432197571
29,290,0.04791900888085365,0.9860000014305115,0.9223143458366394,0.7388103008270264,0.8204264640808105
30,300,0.045747946947813034,0.9870874881744385,0.9183402061462402,0.8043197393417358,0.8575565814971924
31,310,0.048202138394117355,0.9869750142097473,0.9149258732795715,0.7747503519058228,0.8390235900878906
32,320,0.04385247081518173,0.9877187609672546,0.8999193906784058,0.8459401726722717,0.8720952868461609
33,330,0.044229429215192795,0.9866625070571899,0.9006631970405579,0.8169717192649841,0.8567785024642944
34,340,0.04816851764917374,0.9877937436103821,0.934226930141449,0.7965448498725891,0.8599096536636353
35,350,0.04408073425292969,0.9875125288963318,0.9261511564254761,0.8112633228302002,0.864908754825592
36,360,0.056079160422086716,0.986412525177002,0.950061559677124,0.7408474087715149,0.8325116038322449
37,370,0.0507955327630043,0.986481249332428,0.920700192451477,0.8160554766654968,0.8652252554893494
38,380,0.05414685606956482,0.9855687618255615,0.9458604454994202,0.7158547043800354,0.8149394989013672
39,390,0.04523655027151108,0.9880562424659729,0.9307916164398193,0.8064473271369934,0.8641694784164429
40,400,0.04628915339708328,0.9881125092506409,0.9486358761787415,0.7791147828102112,0.8555588722229004
41,410,0.04049278050661087,0.9887437224388123,0.9584659337997437,0.7963771224021912,0.8699358105659485
42,420,0.0433930940926075,0.9885437488555908,0.9425383806228638,0.826262354850769,0.8805785179138184
43,430,0.06404203176498413,0.9843624830245972,0.9336609244346619,0.6966577172279358,0.7979324460029602
44,440,0.0505114421248436,0.9858562350273132,0.9063456058502197,0.8137840628623962,0.8575744032859802
45,450,0.05205167457461357,0.9863499999046326,0.9343113303184509,0.762944221496582,0.8399765491485596
46,460,0.05162637680768967,0.9854062795639038,0.9204452633857727,0.7525428533554077,0.8280686140060425
47,470,0.0436352863907814,0.9884999990463257,0.9285084009170532,0.823375940322876,0.872787594795227
48,480,0.047474462538957596,0.986243724822998,0.9204279780387878,0.7614437937736511,0.8334216475486755
49,490,0.046478770673274994,0.986299991607666,0.9167143106460571,0.7995265126228333,0.8541194796562195
50,500,0.03968467935919762,0.9885562658309937,0.9305312037467957,0.8247315883636475,0.8744428157806396
51,510,0.056031860411167145,0.9865562319755554,0.9462594389915466,0.723256528377533,0.8198643922805786
52,520,0.047195300459861755,0.9878249764442444,0.9325463771820068,0.8188548684120178,0.8720105290412903
53,530,0.05224103480577469,0.9862937331199646,0.9386041760444641,0.7444506287574768,0.8303288221359253
54,540,0.04653172940015793,0.9877499938011169,0.9149380326271057,0.8296931982040405,0.8702329993247986
55,550,0.03718181699514389,0.9900312423706055,0.9277620315551758,0.8578912615776062,0.8914596438407898
56,560,0.03784952685236931,0.9893375039100647,0.9469169974327087,0.8093788623809814,0.8727624416351318
57,570,0.038149137049913406,0.9895625114440918,0.8907962441444397,0.8889181613922119,0.889856219291687
58,580,0.05508143827319145,0.9848625063896179,0.933208167552948,0.7494033575057983,0.8312665820121765
59,590,0.042974721640348434,0.9877062439918518,0.9092679023742676,0.8467303514480591,0.8768855333328247
60,600,0.043037258088588715,0.9887187480926514,0.9281657934188843,0.818932831287384,0.8701345324516296
61,610,0.04996662586927414,0.9872249960899353,0.8908558487892151,0.8352065086364746,0.8621340990066528
62,620,0.043665412813425064,0.988031268119812,0.9263657927513123,0.814727783203125,0.8669676780700684
63,630,0.04492482542991638,0.9885249733924866,0.9321585893630981,0.8220668435096741,0.8736581206321716
64,640,0.04954833164811134,0.9870749711990356,0.9364973902702332,0.8163642883300781,0.8723141551017761
65,650,0.03986171633005142,0.9887750148773193,0.9244974851608276,0.8091832399368286,0.8630053400993347
66,660,0.05434136837720871,0.9852937459945679,0.9163315892219543,0.7658007144927979,0.8343307971954346
67,670,0.03919992595911026,0.9886624813079834,0.8857505321502686,0.8361294269561768,0.8602249622344971
68,680,0.0440206453204155,0.9887562394142151,0.9288308024406433,0.8300882577896118,0.8766879439353943
69,690,0.051564089953899384,0.9858624935150146,0.9267619252204895,0.7591114640235901,0.8346007466316223
70,700,0.05329094082117081,0.9850812554359436,0.9098280668258667,0.753930926322937,0.8245756030082703
71,710,0.03370814397931099,0.9895250201225281,0.906523585319519,0.8635996580123901,0.8845411539077759
72,720,0.055995117872953415,0.984556257724762,0.8620597124099731,0.8170855641365051,0.8389703035354614
73,730,0.0399036779999733,0.9891124963760376,0.8982348442077637,0.8443226218223572,0.8704447746276855
74,740,0.0552852638065815,0.9843375086784363,0.9105216860771179,0.720240592956543,0.8042798638343811
75,750,0.05223076418042183,0.9861437678337097,0.9542447924613953,0.725178062915802,0.824089527130127
76,760,0.048736874014139175,0.9863062500953674,0.8950341939926147,0.8021318912506104,0.8460403084754944
77,770,0.05245291441679001,0.985212504863739,0.8782707452774048,0.8035389184951782,0.8392444252967834
78,780,0.05030283331871033,0.9865187406539917,0.9158323407173157,0.7646642327308655,0.833449125289917
79,790,0.039638444781303406,0.9896687269210815,0.9165183901786804,0.8500893712043762,0.8820549249649048
80,800,0.043988265097141266,0.987443745136261,0.8973426222801208,0.8066259026527405,0.8495694398880005
81,810,0.0702570453286171,0.9811312556266785,0.9224045872688293,0.6667956113815308,0.7740437984466553
82,820,0.05927783250808716,0.9841874837875366,0.8833402395248413,0.7924225330352783,0.8354150652885437
83,830,0.050699811428785324,0.9866812229156494,0.8927415013313293,0.8320130705833435,0.8613081574440002
84,840,0.03301001340150833,0.9905937314033508,0.9284844994544983,0.8549810647964478,0.8902180790901184
85,850,0.05757374316453934,0.9849187731742859,0.9375771880149841,0.7772975564002991,0.8499471545219421
86,860,0.051401685923337936,0.9860000014305115,0.8973350524902344,0.8005716800689697,0.8461961150169373
87,870,0.040055446326732635,0.9886187314987183,0.9069545865058899,0.8222253918647766,0.8625141382217407
88,880,0.06320533156394958,0.9828062653541565,0.9332969784736633,0.6829365491867065,0.7887258529663086
89,890,0.04118744283914566,0.9882687330245972,0.8795488476753235,0.844620943069458,0.8617311120033264
90,900,0.04031231999397278,0.9888812303543091,0.913544237613678,0.8408480882644653,0.8756899833679199
91,910,0.041743043810129166,0.9895312786102295,0.9317169785499573,0.8175108432769775,0.8708856701850891
92,920,0.04438557103276253,0.988337516784668,0.9279585480690002,0.8013420701026917,0.8600149750709534
93,930,0.044518470764160156,0.9884562492370605,0.9109578132629395,0.8196050524711609,0.8628702163696289
94,940,0.04199116677045822,0.9877750277519226,0.9240230321884155,0.8017020225524902,0.858527421951294
95,950,0.05456352233886719,0.9856312274932861,0.9262235164642334,0.7280034422874451,0.8152374625205994
96,960,0.04763471335172653,0.9866312742233276,0.9066726565361023,0.7989670038223267,0.8494192361831665
97,970,0.041177693754434586,0.9890312552452087,0.9102495312690735,0.8620251417160034,0.8854811787605286
98,980,0.05095013231039047,0.9861999750137329,0.9100164771080017,0.7908913493156433,0.846282422542572
99,990,0.05506928637623787,0.9848625063896179,0.9142744541168213,0.7967638373374939,0.851483941078186
